type	name	mode	prot	user	group	size	last-modified	directories	files
directory	/etc/brltty/Input/md	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/md/common.kti	0644	-rw-r--r--	root	root	1.7K	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/default.ktb	0644	-rw-r--r--	root	root	907	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/fk.ktb	0644	-rw-r--r--	root	root	855	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/fk_s.ktb	0644	-rw-r--r--	root	root	891	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/fkeys.kti	0644	-rw-r--r--	root	root	1.6K	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/kbd.ktb	0644	-rw-r--r--	root	root	855	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/keyboard.kti	0644	-rw-r--r--	root	root	953	2020-03-04T05:32:07		
file	/etc/brltty/Input/md/status.kti	0644	-rw-r--r--	root	root	903	2020-03-04T05:32:07		
file	/etc/brltty/Input/menu.kti	0644	-rw-r--r--	root	root	1001	2020-03-04T05:32:07		
directory	/etc/brltty/Input/mm	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/mm/common.kti	0644	-rw-r--r--	root	root	2.3K	2020-03-04T05:32:07		
file	/etc/brltty/Input/mm/pocket.ktb	0644	-rw-r--r--	root	root	2.5K	2020-03-04T05:32:07		
file	/etc/brltty/Input/mm/smart.ktb	0644	-rw-r--r--	root	root	2.6K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/mn	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/mn/all.txt	0644	-rw-r--r--	root	root	2.0K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/mt	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/mt/bd1_3.ktb	0644	-rw-r--r--	root	root	829	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd1_3.kti	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd1_3s.ktb	0644	-rw-r--r--	root	root	865	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd1_6.ktb	0644	-rw-r--r--	root	root	829	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd1_6.kti	0644	-rw-r--r--	root	root	1.6K	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd1_6s.ktb	0644	-rw-r--r--	root	root	865	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/bd2.ktb	0644	-rw-r--r--	root	root	800	2020-03-04T05:32:07		
file	/etc/brltty/Input/mt/status.kti	0644	-rw-r--r--	root	root	806	2020-03-04T05:32:07		
directory	/etc/brltty/Input/np	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/np/all.ktb	0644	-rw-r--r--	root	root	1.2K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/pg	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/pg/all.ktb	0644	-rw-r--r--	root	root	2.3K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/pm	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/pm/2d_l.ktb	0644	-rw-r--r--	root	root	863	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/2d_s.ktb	0644	-rw-r--r--	root	root	864	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/bar.kti	0644	-rw-r--r--	root	root	2.6K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/c.ktb	0644	-rw-r--r--	root	root	860	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/c_486.ktb	0644	-rw-r--r--	root	root	859	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el2d_80s.ktb	0644	-rw-r--r--	root	root	854	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el40c.ktb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el40s.ktb	0644	-rw-r--r--	root	root	850	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el60c.ktb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el66s.ktb	0644	-rw-r--r--	root	root	850	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el70s.ktb	0644	-rw-r--r--	root	root	850	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el80_ii.ktb	0644	-rw-r--r--	root	root	852	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el80c.ktb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el80s.ktb	0644	-rw-r--r--	root	root	850	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el_2d_40.ktb	0644	-rw-r--r--	root	root	875	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el_2d_66.ktb	0644	-rw-r--r--	root	root	875	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el_2d_80.ktb	0644	-rw-r--r--	root	root	875	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el_40_p.ktb	0644	-rw-r--r--	root	root	891	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/el_80.ktb	0644	-rw-r--r--	root	root	871	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/elb_tr_20.ktb	0644	-rw-r--r--	root	root	859	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/elb_tr_32.ktb	0644	-rw-r--r--	root	root	859	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/elba_20.ktb	0644	-rw-r--r--	root	root	893	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/elba_32.ktb	0644	-rw-r--r--	root	root	893	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/front13.kti	0644	-rw-r--r--	root	root	3.5K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/front9.kti	0644	-rw-r--r--	root	root	1.7K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/ib_80.ktb	0644	-rw-r--r--	root	root	861	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/keyboard.kti	0644	-rw-r--r--	root	root	1.2K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/keys.kti	0644	-rw-r--r--	root	root	3.6K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/live.ktb	0644	-rw-r--r--	root	root	894	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/routing.kti	0644	-rw-r--r--	root	root	1.1K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status0.kti	0644	-rw-r--r--	root	root	856	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status13.kti	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status2.kti	0644	-rw-r--r--	root	root	967	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status20.kti	0644	-rw-r--r--	root	root	1.9K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status22.kti	0644	-rw-r--r--	root	root	2.0K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/status4.kti	0644	-rw-r--r--	root	root	1018	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/switches.kti	0644	-rw-r--r--	root	root	4.8K	2020-03-04T05:32:07		
file	/etc/brltty/Input/pm/trio.ktb	0644	-rw-r--r--	root	root	870	2020-03-04T05:32:07		
directory	/etc/brltty/Input/sk	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/sk/bdp.ktb	0644	-rw-r--r--	root	root	2.8K	2020-03-04T05:32:07		
file	/etc/brltty/Input/sk/ntk.ktb	0644	-rw-r--r--	root	root	4.3K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/tn	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/tn/all.txt	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Input/toggle.kti	0644	-rw-r--r--	root	root	921	2020-03-04T05:32:07		
directory	/etc/brltty/Input/ts	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/ts/nav.kti	0644	-rw-r--r--	root	root	4.2K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/nav20.ktb	0644	-rw-r--r--	root	root	823	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/nav40.ktb	0644	-rw-r--r--	root	root	823	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/nav80.ktb	0644	-rw-r--r--	root	root	895	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/nav_large.kti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/nav_small.kti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb.kti	0644	-rw-r--r--	root	root	3.0K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb40.ktb	0644	-rw-r--r--	root	root	898	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb65.ktb	0644	-rw-r--r--	root	root	898	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb80.ktb	0644	-rw-r--r--	root	root	898	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb_large.kti	0644	-rw-r--r--	root	root	1.0K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/pb_small.kti	0644	-rw-r--r--	root	root	1.3K	2020-03-04T05:32:07		
file	/etc/brltty/Input/ts/routing.kti	0644	-rw-r--r--	root	root	1.6K	2020-03-04T05:32:07		
directory	/etc/brltty/Input/tt	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/tt/all.txt	0644	-rw-r--r--	root	root	706	2020-03-04T05:32:07		
directory	/etc/brltty/Input/vd	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/vd/all.txt	0644	-rw-r--r--	root	root	745	2020-03-04T05:32:07		
directory	/etc/brltty/Input/vo	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/vo/all.ktb	0644	-rw-r--r--	root	root	812	2020-03-04T05:32:07		
file	/etc/brltty/Input/vo/all.kti	0644	-rw-r--r--	root	root	2.6K	2020-03-04T05:32:07		
file	/etc/brltty/Input/vo/bp.ktb	0644	-rw-r--r--	root	root	825	2020-03-04T05:32:07		
directory	/etc/brltty/Input/vr	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/vr/all.txt	0644	-rw-r--r--	root	root	66	2020-03-04T05:32:07		
directory	/etc/brltty/Input/vs	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Input/vs/all.txt	0644	-rw-r--r--	root	root	374	2020-03-04T05:32:07		
directory	/etc/brltty/Input/xw	0755	drwxr-xr-x	root	root	4.0K	2020-03-04T05:32:07		
directory	/etc/brltty/Keyboard	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:19		
file	/etc/brltty/Keyboard/braille.ktb	0644	-rw-r--r--	root	root	1.6K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/braille.kti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/desktop.ktb	0644	-rw-r--r--	root	root	836	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/desktop.kti	0644	-rw-r--r--	root	root	2.1K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/keypad.ktb	0644	-rw-r--r--	root	root	3.2K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/kp_say.kti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/kp_speak.kti	0644	-rw-r--r--	root	root	1.7K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/laptop.ktb	0644	-rw-r--r--	root	root	3.6K	2020-03-04T05:32:07		
file	/etc/brltty/Keyboard/sun_type6.ktb	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
directory	/etc/brltty/Text	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:50:20		
file	/etc/brltty/Text/alias.tti	0644	-rw-r--r--	root	root	2.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ar.ttb	0644	-rw-r--r--	root	root	8.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/as.ttb	0644	-rw-r--r--	root	root	877	2020-03-04T05:32:07		
file	/etc/brltty/Text/ascii-basic.tti	0644	-rw-r--r--	root	root	1004	2020-03-04T05:32:07		
file	/etc/brltty/Text/awa.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/bengali.tti	0644	-rw-r--r--	root	root	4.7K	2020-03-04T05:32:07		
file	/etc/brltty/Text/bg.ttb	0644	-rw-r--r--	root	root	1.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/bh.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/blocks.tti	0644	-rw-r--r--	root	root	1.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/bn.ttb	0644	-rw-r--r--	root	root	876	2020-03-04T05:32:07		
file	/etc/brltty/Text/bo.ttb	0644	-rw-r--r--	root	root	953	2020-03-04T05:32:07		
file	/etc/brltty/Text/boxes.tti	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/bra.ttb	0644	-rw-r--r--	root	root	876	2020-03-04T05:32:07		
file	/etc/brltty/Text/brf.ttb	0644	-rw-r--r--	root	root	2.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/common.tti	0644	-rw-r--r--	root	root	1.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/cs.ttb	0644	-rw-r--r--	root	root	9.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ctl-latin.tti	0644	-rw-r--r--	root	root	2.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/cy.ttb	0644	-rw-r--r--	root	root	5.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/da-1252.ttb	0644	-rw-r--r--	root	root	12K	2020-03-04T05:32:07		
file	/etc/brltty/Text/da-lt.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/da.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/de-chess.tti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/de.ttb	0644	-rw-r--r--	root	root	9.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/devanagari.tti	0644	-rw-r--r--	root	root	5.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/dra.ttb	0644	-rw-r--r--	root	root	876	2020-03-04T05:32:07		
file	/etc/brltty/Text/el.ttb	0644	-rw-r--r--	root	root	3.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en-chess.tti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en-na-ascii.tti	0644	-rw-r--r--	root	root	2.7K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en-nabcc.ttb	0644	-rw-r--r--	root	root	20K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en.ttb	0644	-rw-r--r--	root	root	833	2020-03-04T05:32:07		
file	/etc/brltty/Text/en_CA.ttb	0644	-rw-r--r--	root	root	6.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en_GB.ttb	0644	-rw-r--r--	root	root	9.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/en_US.ttb	0644	-rw-r--r--	root	root	9.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/eo.ttb	0644	-rw-r--r--	root	root	2.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/es.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/et.ttb	0644	-rw-r--r--	root	root	2.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fi.ttb	0644	-rw-r--r--	root	root	9.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr-2007.ttb	0644	-rw-r--r--	root	root	12K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr-cbifs.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr-vs.ttb	0644	-rw-r--r--	root	root	13K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr.ttb	0644	-rw-r--r--	root	root	831	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr_CA.ttb	0644	-rw-r--r--	root	root	9.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/fr_FR.ttb	0644	-rw-r--r--	root	root	9.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ga.ttb	0644	-rw-r--r--	root	root	2.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/gd.ttb	0644	-rw-r--r--	root	root	3.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/gon.ttb	0644	-rw-r--r--	root	root	896	2020-03-04T05:32:07		
file	/etc/brltty/Text/greek.tti	0644	-rw-r--r--	root	root	22K	2020-03-04T05:32:07		
file	/etc/brltty/Text/gu.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/gujarati.tti	0644	-rw-r--r--	root	root	5.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/gurmukhi.tti	0644	-rw-r--r--	root	root	4.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/he.ttb	0644	-rw-r--r--	root	root	5.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/hi.ttb	0644	-rw-r--r--	root	root	877	2020-03-04T05:32:07		
file	/etc/brltty/Text/hr.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/hu.ttb	0644	-rw-r--r--	root	root	4.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/hy.ttb	0644	-rw-r--r--	root	root	6.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/is.ttb	0644	-rw-r--r--	root	root	9.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/it.ttb	0644	-rw-r--r--	root	root	9.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/kannada.tti	0644	-rw-r--r--	root	root	5.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/kha.ttb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Text/kn.ttb	0644	-rw-r--r--	root	root	876	2020-03-04T05:32:07		
file	/etc/brltty/Text/kok.ttb	0644	-rw-r--r--	root	root	879	2020-03-04T05:32:07		
file	/etc/brltty/Text/kru.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/lt.ttb	0644	-rw-r--r--	root	root	7.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ltr-alias.tti	0644	-rw-r--r--	root	root	57K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ltr-cyrillic.tti	0644	-rw-r--r--	root	root	5.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ltr-dot8.tti	0644	-rw-r--r--	root	root	3.7K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ltr-latin.tti	0644	-rw-r--r--	root	root	3.6K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ltr-tibetan.tti	0644	-rw-r--r--	root	root	4.7K	2020-03-04T05:32:07		
file	/etc/brltty/Text/lv.ttb	0644	-rw-r--r--	root	root	13K	2020-03-04T05:32:07		
file	/etc/brltty/Text/malayalam.tti	0644	-rw-r--r--	root	root	5.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/mg.ttb	0644	-rw-r--r--	root	root	1.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/mi.ttb	0644	-rw-r--r--	root	root	1.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ml.ttb	0644	-rw-r--r--	root	root	880	2020-03-04T05:32:07		
file	/etc/brltty/Text/mni.ttb	0644	-rw-r--r--	root	root	877	2020-03-04T05:32:07		
file	/etc/brltty/Text/mr.ttb	0644	-rw-r--r--	root	root	879	2020-03-04T05:32:07		
file	/etc/brltty/Text/mt.ttb	0644	-rw-r--r--	root	root	2.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/mun.ttb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Text/mwr.ttb	0644	-rw-r--r--	root	root	879	2020-03-04T05:32:07		
file	/etc/brltty/Text/ne.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/new.ttb	0644	-rw-r--r--	root	root	898	2020-03-04T05:32:07		
file	/etc/brltty/Text/nl.ttb	0644	-rw-r--r--	root	root	828	2020-03-04T05:32:07		
file	/etc/brltty/Text/nl_BE.ttb	0644	-rw-r--r--	root	root	9.6K	2020-03-04T05:32:07		
file	/etc/brltty/Text/nl_NL.ttb	0644	-rw-r--r--	root	root	9.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/no-generic.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/no-oup.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/no.ttb	0644	-rw-r--r--	root	root	833	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-alias.tti	0644	-rw-r--r--	root	root	5.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-dot6.tti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-dot8.tti	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-french.tti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-nemd8.tti	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/num-nemeth.tti	0644	-rw-r--r--	root	root	1.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/nwc.ttb	0644	-rw-r--r--	root	root	904	2020-03-04T05:32:07		
file	/etc/brltty/Text/or.ttb	0644	-rw-r--r--	root	root	872	2020-03-04T05:32:07		
file	/etc/brltty/Text/oriya.tti	0644	-rw-r--r--	root	root	4.7K	2020-03-04T05:32:07		
file	/etc/brltty/Text/pa.ttb	0644	-rw-r--r--	root	root	877	2020-03-04T05:32:07		
file	/etc/brltty/Text/pi.ttb	0644	-rw-r--r--	root	root	876	2020-03-04T05:32:07		
file	/etc/brltty/Text/pl.ttb	0644	-rw-r--r--	root	root	9.5K	2020-03-04T05:32:07		
file	/etc/brltty/Text/pt.ttb	0644	-rw-r--r--	root	root	9.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/punc-alternate.tti	0644	-rw-r--r--	root	root	2.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/punc-basic.tti	0644	-rw-r--r--	root	root	1.4K	2020-03-04T05:32:07		
file	/etc/brltty/Text/punc-tibetan.tti	0644	-rw-r--r--	root	root	1.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ro.ttb	0644	-rw-r--r--	root	root	2.1K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ru.ttb	0644	-rw-r--r--	root	root	2.9K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sa.ttb	0644	-rw-r--r--	root	root	880	2020-03-04T05:32:07		
file	/etc/brltty/Text/sat.ttb	0644	-rw-r--r--	root	root	917	2020-03-04T05:32:07		
file	/etc/brltty/Text/sd.ttb	0644	-rw-r--r--	root	root	878	2020-03-04T05:32:07		
file	/etc/brltty/Text/se.ttb	0644	-rw-r--r--	root	root	1.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sk.ttb	0644	-rw-r--r--	root	root	5.3K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sl.ttb	0644	-rw-r--r--	root	root	9.6K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sv-1989.ttb	0644	-rw-r--r--	root	root	11K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sv-1996.ttb	0644	-rw-r--r--	root	root	8.9K	2020-03-04T05:32:07		
file	/etc/brltty/Text/sv.ttb	0644	-rw-r--r--	root	root	832	2020-03-04T05:32:07		
file	/etc/brltty/Text/sw.ttb	0644	-rw-r--r--	root	root	1.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/ta.ttb	0644	-rw-r--r--	root	root	872	2020-03-04T05:32:07		
file	/etc/brltty/Text/tamil.tti	0644	-rw-r--r--	root	root	4.2K	2020-03-04T05:32:07		
file	/etc/brltty/Text/te.ttb	0644	-rw-r--r--	root	root	874	2020-03-04T05:32:07		
file	/etc/brltty/Text/telugu.tti	0644	-rw-r--r--	root	root	5.0K	2020-03-04T05:32:07		
file	/etc/brltty/Text/tr.ttb	0644	-rw-r--r--	root	root	2.8K	2020-03-04T05:32:07		
file	/etc/brltty/Text/uk.ttb	0644	-rw-r--r--	root	root	2.9K	2020-03-04T05:32:07		
file	/etc/brltty/Text/vi.ttb	0644	-rw-r--r--	root	root	12K	2020-03-04T05:32:07		
file	/etc/brltty/Text/win-1252.tti	0644	-rw-r--r--	root	root	5.4K	2020-03-04T05:32:07		
file	/etc/brltty.conf	0644	-rw-r--r--	root	root	26K	2020-03-04T05:32:07		
directory	/etc/ca-certificates	0755	drwxr-xr-x	root	root	4.0K	2020-05-05T13:31:13		
directory	/etc/ca-certificates/update.d	0755	drwxr-xr-x	root	root	4.0K	2020-08-29T20:41:07		
file	/etc/ca-certificates/update.d/mono-keystore	0755	-rwxr-xr-x	root	root	340	2020-02-26T04:06:42		
file	/etc/ca-certificates.conf	0644	-rw-r--r--	root	root	5.6K	2020-08-14T22:04:51		
file	/etc/ca-certificates.conf.dpkg-old	0644	-rw-r--r--	root	root	5.6K	2020-05-05T13:31:37		
directory	/etc/calendar	0755	drwxr-xr-x	root	root	4.0K	2020-05-06T04:47:54		
file	/etc/calendar/default	0644	-rw-r--r--	root	root	612	2017-12-29T18:02:08		
directory	/etc/chatscripts	2750	drwxr-s---	root	dip	4.0K	2020-08-14T22:04:53		
file	/etc/chatscripts/gprs	0644	-rw-r--r--	root	root	950	2019-02-09T01:37:29		
file	/etc/chatscripts/pap	0644	-rw-r--r--	root	root	653	2019-02-09T01:37:29		
file	/etc/chatscripts/provider	0640	-rw-r-----	root	dip	656	2020-05-06T04:47:57		
directory	/etc/console-setup	0755	drwxr-xr-x	root	root	4.0K	2020-08-14T21:53:24		
file	/etc/console-setup/ISO-8859-1.acm	0644	-rw-r--r--	root	root	1.4K	2020-05-05T13:31:38		
file	/etc/console-setup/Uni2-Fixed16.psf.gz	0644	-rw-r--r--	root	root	4.1K	2020-08-14T21:53:24		
file	/etc/console-setup/cached_ISO-8859-1.acm.gz	0644	-rw-r--r--	root	root	658	2020-05-05T13:31:39		
file	/etc/console-setup/cached_ISO-8859-1_del.kmap.gz	0644	-rw-r--r--	root	root	3.3K	2020-05-05T13:31:39		
file	/etc/console-setup/cached_UTF-8_del.kmap.gz	0644	-rw-r--r--	root	root	4.0K	2020-08-14T21:53:24		
file	/etc/console-setup/cached_Uni2-Fixed16.psf.gz	0644	-rw-r--r--	root	root	4.1K	2020-08-14T21:53:24		
